phraseId,phrase
23337466,ಕಡೇ ಶಿವಾಲಯದ ಬಳಿ ಶಿವಲಿಂಗವೂ ನರಸಿಂಹ ಲಿಂಗವೂ ಜೊತೆಯಾಗಿರುವುದು ಇದಕ್ಕೆ ಆಧಾರವಾಗಿದೆ
24225258,ದೇವಾಲಯವು ೧೫೯೦ರಲ್ಲಿ ನಿರ್ಮಾಣವಾಗಿರುವ ಅದೇ ಶತಮಾನದಲ್ಲಿ ರಚನೆಯಾದ ಪಟ್ಟಣದ ನಂತರದ ವಾಸ್ತುಶಿಲ್ಪವಾಗಿದೆ
23352098,ಈ ಚಿತ್ರೀಕರಣಕ್ಕೆ ಮೊದಲು ಈ ದೃಶ್ಯಕ್ಕೆ ಗ್ರಾಫಿಕ್ ಪ್ರಾತಿನಿಧ್ಯವನ್ನು ಯೋಚಿಸಲಾಗಿತ್ತು ಆದರೆ ಅದನ್ನು ತಂಡದ ಸದಸ್ಯರು ಒಪ್ಪಲಿಲ್ಲ
23545554,ಕೃಷ್ಣ ಚಂದ್ರ ಮಜುಂದಾರ್ ಈ ಪತ್ರಿಕೆಯ ಮೊದಲ ಸಂಪಾದಕರಾಗಿದ್ದರು
23443904,ಲೇಕರ್ ಈ ಪ್ರಶಸ್ತಿಯನ್ನು ಗೆದ್ದ ಮೊದಲ ಕ್ರಿಕೆಟಿಗ
23349642,ಎಲ್ಲ ದೇಶಗಳ ಕಾನೂನುಗಳಲ್ಲೂ ಸ್ಥೂಲವಾಗಿ ಈ ಎರಡು ತತ್ತ್ವಗಳು ಅಂತರ್ಗತವಾಗಿರುತ್ತವೆ
23414944,ಒಮ್ಮೆ ತನ್ನ ತಂದೆಯ ಮನೆಗೆ ಬಂದವನು ಮತ್ತೆ ಚಿಕ್ಕಮ್ಮನ ಮನೆಗೆ ಹೋಗಲೇ ಇಲ್ಲ
23518360,ಸುಗ್ಗಿಯ ಸಂಭ್ರಮ ಶುಕ್ರವಾರ ಜನರಲ್ಲಿ ಸಂತೋಷವನ್ನು ತಂದುಕೊಡುತ್ತದೆ
24062366,೨೦ ಮೀಟರ್ ತೆರವುಗೊಳಿಸಿದರು ಮತ್ತು ಫೊಸ್ಬರಿ ತನ್ನ ಮೊದಲ ಪ್ರಯತ್ನದಲ್ಲಿ ಪ್ರತಿ ಎತ್ತರವನ್ನು ತೆರವುಗೊಳಿಸಿದ ಕಾರಣದಿಂದ ಮುನ್ನಡೆದರು
23503570,ಈ ಸ್ಥಳವನ್ನು ಮುಕ್ತಿ ಸ್ಥಲ ಎಂದೂ ಕರೆಯುತ್ತಾರೆ
23547442,ಆದರೆ ಅವುಗಳ ನ್ಯೂನ ಹಂಚಿಕೆ ಒಂದು ದೊಡ್ಡ ಸಮಸ್ಯೆ
23585490,ಮಡದಿಯ ಇಚ್ಛೆಯಂತೆ ಪರಮೇಶ್ವರ ಹಂದಿಗೆ ಜೀವದಾನ ಮಾಡಿದರು
23397198,ಇದು ಮೇ ಬಗ್ಗೆ ತೀವ್ರ ಟೀಕೆಗಳನ್ನು ಹೊಂದಿದ್ದರಿಂದ ವಿವಾದಾತ್ಮಕವಾಯಿತು
23389794,ಕೆಲವು ಬಾರಿ ಒಂದು ದೊಡ್ಡ ತಟ್ಟೆಯಲ್ಲಿ ಎಲ್ಲರೂ ಒಟ್ಟಾಗಿ ಕುಳಿತು ತಿನ್ನಲಾಗುತ್ತದೆ
23585950,ಆಧುನಿಕ ಜಗತ್ತಿಗೆ ಪೂರಕವಾಗಿರುವ ಆವಿಯ ಯಂತ್ರ ವಿಜ್ಞಾನದ ಆವಿಷ್ಕಾರವೂ ಹೌದು ಹಾಗೆಯೇ ಆಧುನಿಕರಣದ ಸಂಕೇತವಾಗಿದೆ
23425144,ಅವರು ಎರಡೂ ಚಿತ್ರಗಳಲ್ಲಿ ಹಾಡುಗಳನ್ನು ರೆಕಾರ್ಡ್ ಮಾಡಿದ್ದಾರೆ
23461492,ಭಾರತದಾದ್ಯಂತ ಹರಡಿದ ಅನುಭಾವದ ಜನಪ್ರಿಯತೆಯಿಂದಾಗಿ ಭಕ್ತಿ ಚಳುವಳಿಯು ಗೌರವವನ್ನು ಗಳಿಸಿತು
23611248,ದಯವಿಟ್ಟು ಎಲ್ಲಾ ಬಲಬದಿಯ ಸೀಟುಗಳನ್ನು ಕೆಳಕ್ಕೆ ಸರಿಸುವಿರಾ
23354306,ಮರದ ಕಾಂಡದ ಸುತ್ತಲೂ ದಾರವನ್ನು ಸುತ್ತಲಾಗುತ್ತದೆ ಮತ್ತು ತಾಮ್ರದ ನಾಣ್ಯಗಳನ್ನು ನೀಡಲಾಗುತ್ತದೆ
23397790,ಕೆರ್ ಮೆಟ್ರಿಕ್ ಪರಿಭ್ರಮಿಸುವ ಕಪ್ಪು ಕುಳಿಯನ್ನು ವಿವರಿಸುತ್ತದೆ
23334824,ಕ್ಲೆಮೆನ್ಸ್ ಅವರ ಭಾಷಾಂತರ ಮತ್ತು ವಲ್ಗೇಟ್ ಚಿತ್ರಣದ ನಡುವೆ ಲಿಂಗಗಳ ನಡುವಿನ ವರ್ತನೆಯ ಭಿನ್ನತೆಗಳು ಪಾಂಡಿತ್ಯಪೂರ್ಣ ವಿಶ್ಲೇಷಣೆಯ ಪ್ರಮುಖ ಅಂಶವಾಗಿದೆ
23406986,ಇತರ ನಿರ್ಮಾಪಕ ನೇರ ಪ್ರತಿಕ್ರಿಯೆಯಾಗಿ ಬೆಲೆಗಳಲ್ಲಿ ಸ್ಪರ್ಧೆ
23565212,ನಾರಾಯಣನ ಸುಂದರ ಪ್ರತಿಮೆ ಇರುವ ದೊಡ್ಡ ದೇವಾಲಯವೊಂದು ಸನಿಯದಲ್ಲೇ ಇದೆ
23488522,ಅವನ ಮುಖ್ಯ ಕಾರ್ಯ ರಾಜ್ಯದ ಮುಂದಿನ ಉತ್ತರಾಧಿಕಾರಿಯನ್ನು ಹುಡುಕುವುದಾಗಿತ್ತು
23501958,ಸೈನಿಕ ಕಾರ್ಯಾಚರಣೆಯ ಎಲ್ಲಾ ಕೆಲಸಗಳಲ್ಲಿ ಆತ ತನ್ನ ನಾಯಕತ್ವ ತೋರಿಸಿದ ಬಗ್ಗೆ ಇವುಗಳಲ್ಲಿ ವಿವರಿಸಲಾಗಿದೆ
23353088,ಸಂಪರ್ಕ ಅಂದರೆ ಒಬ್ಬ ವ್ಯಕ್ತಿಯು ತಿಳಿದ ವಿಚಾರಗಳನ್ನು ಮತ್ತೊಬ್ಬ ವ್ಯಕ್ತಿಗೆ ವರ್ಗಾಯಿಸುವುದು
24086504,ಇತರ ಲಕ್ಷಣಗಳು ತಲೆನೋವು ಹಾಗೂ ಕಣ್ಣಿನ ಬಳಲಿಕೆಯನ್ನು ಒಳಗೊಳ್ಳಬಹುದು
23485924,ಫ಼ಾಫ಼ಡಾ ಒಂದು ಜನಪ್ರಿಯ ಗುಜರಾತಿ ಲಘು ಆಹಾರವಾಗಿದೆ
23329048,ಅವನು ಗುರಿಯನ್ನು ಕತ್ತಿಯಿಂದ ಒಂದು ಸಾರಿ ಮುಟ್ಟಿದರೆ ಒಂದು ಅಂಶ ಗೆದ್ದಂತೆ
23419852,ದಾಳಿಯಲ್ಲಿ ಎಷ್ಟು ಜನರು ಭಾಗಿಯಾಗಿದ್ದರು ಎಂಬ ಪ್ರಶ್ನೆಗೂ ಆರೋಪಪಟ್ಟಿ ಉತ್ತರ ಕೊಟ್ಟಿದೆ
23469072,ಡೈರಿಚ್ಲೆಟ್ ಇಂಟಿಗ್ರಲ್ ಅನ್ನು ಆಧರಿಸಿದ ಡೈರಿಚ್ಲೆಟ್ ವಿತರಣೆ ಮತ್ತು ಡೈರಿಚ್ಲೆಟ್ ಪ್ರಕ್ರಿಯೆಗೆ ಅವರ ಹೆಸರನ್ನು ಇಡಲಾಗಿದೆ
24095764,ರಾಮಚಂದ್ರರಾವ್ ಅವರಿಗೆ ೧೯೮೬ರ ವರ್ಷದ ಕರ್ನಾಟಕ ರಾಜ್ಯ ಸರ್ಕಾರದ ರಾಜ್ಯೋತ್ಸವ ಪ್ರಶಸ್ತಿಯೇ ಅಲ್ಲದೆ ನೂರಾರು ಪ್ರಶಸ್ತಿ ಗೌರವಗಳು ಸಂದಿವೆ
23445346,ಇವರು ಹನ್ನೆರಡನೇ ವಯಸ್ಸಿನಲ್ಲಿ ಮದ್ರಾಸ್ ಪೋರ್ಟ್ ಟ್ರಸ್ಟ್ ಪಂದ್ಯಾವಳಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದರು
23352764,ದಾಖಲಿಸಲ್ಪಟ್ಟ ಮಾನವ ಇತಿಹಾಸದುದ್ದಕ್ಕೂ ವಾಣಿಜ್ಯ ತನ್ನ ಸ್ಥಾನವನ್ನು ಪಡೆದುಕೊಂಡಿದೆ ಎಂದು ನಂಬಲಾಗಿದೆ
23354716,ಅವರಿಗೆ ರಾಷ್ಟ್ರೀಯ ವಿಜ್ಞಾನ ಪದಕ ನೀಡಿ ಗೌರವಿಸಲಾಗಿದೆ
23355390,ಕೃಷಿ ಇಲ್ಲಿನ ಜನರ ಮುಖ್ಯ ಕಸುಬು ಆಗಿದ್ದು
23370048,ಅನುವಂಶೀಯ ಶುದ್ಧತೆ ಹೆಚ್ಚಿದಂತೆಲ್ಲ ಅನೇಕ ದುರ್ಬಲ ಜೀನ್ಗಳು ತಮ್ಮ ಪ್ರಭಾವವನ್ನು ತೋರಿಸಲು ಪ್ರಾರಂಭಿಸುತ್ತವೆ
23408554,ಇವೆರಡೂ ಸಾಕಷ್ಟು ಪ್ರಗತಿ ಹೊಂದಿದ ಅಣುಶಕ್ತಿ ಕೇಂದ್ರಗಳನ್ನು ಸಹ ಹೊಂದಿವೆ
23326290,ಈ ಚಿಹ್ನೆಗಳನ್ನು ಸ್ವಯಂಚಾಲಿತವಾಗಿ ಪರದೆಯ ಮೇಲೆ ಮುದ್ರಣಕ್ಕೆ ಅನುವಾದಿಸಲಾಗುತ್ತದೆ
23387100,ಇವುಗಳಲ್ಲಿ ಪ್ರಾಚೀನ ರೂಪಾಂತರ ಶಿಲಾಸ್ತೋಮ ಅತ್ಯಂತ ಹಿರಿಯದು
23341664,ವಿಶ್ವದಲ್ಲಿಯೇ ಅತ್ಯಂತ ದೊಡ್ಡದಾದ ನೌಕಾಯಾನದ ಹಡಗನ್ನು ಇದು ಹೊಂದಿದೆ
23587800,ಈ ವರ್ಷ ಯುಗಾದಿ ಯಾವ ದಿನ ಬರುತ್ತದೆ?
23445876,ಗುರುಗಳು ಸಳ ಎಂಬ ಶಿಷ್ಯನಿಗೆ ಹುಲಿಯನ್ನು ಕೊಲ್ಲಲು ಹೊಯ್ಸಳ ಎಂದು ಸೂಚನೆ ನೀಡಿದರು
23493130,ರಾಜಕೀಯ ರಂಗದಲ್ಲಿ ಕೂಲಿಗಾರ ಪಕ್ಷ ಅನೇಕ ರಾಜ್ಯಗಳಲ್ಲಿ ತನ್ನ ಶಕ್ತಿಯನ್ನು ಬೆಳೆಸಿಕೊಂಡಿತು
23335078,ನಾಗೇಂದ್ರ ಕುಮಾರ್ ಸಿಂಗ್ ರವರೊಬ್ಬ ಭಾರತೀಯ ಕೃಷಿ ವಿಜ್ಞಾನಿ
23631262,ನಡು ಸಾಲಿನ ಎಡಗಡೆಯ ಸೀಟಿನ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ಬಂದ್ ಮಾಡು
23544112,ಕಡಲ ಪ್ರಾಣಿಗಳಿಂದ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಕೊಬ್ಬನ್ನು ಪಡೆಯುವಂತೆ ಹಿಮಕರಡಿಯ ಶರೀರದ ವಿನ್ಯಾಸ ಮತ್ತು ರಚನೆ ವೈಶಿಷ್ಟ್ಯವಾಗಿದೆ
23341256,ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆ ಎಂಬುದು ವ್ಯವಸ್ಥೆಯ ವಿನ್ಯಾಸದಿಂದ ಶುರುವಾಗಿ ತ್ಯಾಜ್ಯದ ಪುನರ್ಬಳಕೆಯ ತನಕದ ಎಲ್ಲ ಹಂತದವರೆಗೂ ಮುಖ್ಯವಾಗುತ್ತದೆ
23554156,ಸಂಸ್ಥೆಯ ಅತ್ಯಂತ ಅಪೇಕ್ಷಿತ ಮತ್ತು ಆಚರಿಸಲಾಗುವ ಕಾರ್ಯಕ್ರಮವಾದ ಗಣೇಶ ಹಬ್ಬವು ಭಾರತದ ಅತ್ಯಂತ ಪ್ರತಿಭಾವಂತ ಕಲಾವಿದರನ್ನು ಹೊಂದಿತ್ತು
23463608,ಈ ಸಂಚಿಯ ಮುಂಭಾಗದಲ್ಲಿ ಒಂದು ಚಿಕ್ಕ ರಂಧ್ರವಿದೆ
23426070,ಈ ಕಾಲ್ಪನಿಕ ಚಿತ್ರಣಗಳು ವಿಶಿಷ್ಟವಾದ ರೀತಿಯಲ್ಲಿ ಉತ್ಪ್ರೇಕ್ಷಿತ ಗುಣಲಕ್ಷಣಗಳನ್ನು ಒಳಗೊಂಡಿವೆ
23433468,ಚಿಪ್ಪಿನ ದ್ವಾರ ಗುಂಡಗೂ ಬಹು ಅಗಲವಾಗಿಯೂ ಇದೆ
23414932,ಧ್ವನಿಯೊಂದಿಗೆ ಭರ್ಜಿ ಹಿಡಿದ ಅಶ್ವಾರೂಢರು ಪ್ರವೇಶಿಸಿ ಗೂಳಿಗೆ ಎದುರಾಗುತ್ತಾರೆ
23472630,ಈ ಬಸದಿಯು ವಿಜಯನಗರ ಕಾಲಾವಧಿಯಲ್ಲಿ ಅವಧಿಯಲ್ಲಿ ಕಟ್ಟಲಾಗಿದೆ
23430584,ಕೊಡಗಿಗೆ ಭೂಮಿ ಕಡಿಮೆಯಾಯಿತು ಮತ್ತು ನಾಲ್ಕು ಕೋಟೆಗಳಲ್ಲಿ ರಕ್ಷಣಾ ಸೇನಾಪಡೆಗಳನ್ನು ತುಂಬಿದನು
23488532,ಈ ಇಪ್ಪತ್ತು ರಾಜ್ಯಗಳಲ್ಲಿ ಮೈಸೂರು ರಾಜ್ಯವೂ ಒಂದು
23414996,ಅದರ ಫಲವೇ ಈ ಯಶಸ್ಸು ಹಾಗೂ ಸಾರ್ಥಕ್ಯ
23522064,ಉಪೇಂದ್ರ ಅವರ ಭರತನಾಟ್ಯ ನರ್ತಕನ ಪಾತ್ರವು ಚಿತ್ರದ ದೊಡ್ಡ ಹೈಲೈಟ್ ಆಗಿ ಉಳಿಯುತ್ತದೆ
24200946,ಎಂ ನೇತೃತ್ವದ ಆಡಳಿತದಲ್ಲಿ ವಸತಿ ಮತ್ತು ಕಾರ್ಮಿಕ ಸಚಿವರಾಗಿದ್ದರು
23344422,ಮಂತ್ರವಾದಿಯನ್ನು ಗಾಯಗೊಳಿಸಿದರೆ ಅವನು ಪರಿಹಾರ ಬಯಸಿ ದೂರು ಸಲ್ಲಿಸುತ್ತಿದ್ದ
23335556,ಐದು ಭೂಖಂಡಗಳಲ್ಲಿ ಆರು ವಾರಗಳ ಯೋಜನೆ ಹಾಕಿಕೊಳ್ಳಲಾಯಿತು
23518282,ಕದಂಬ ರಾಜ್ಯ ಬಹುಮಟ್ಟಿಗೆ ಚಳುಕ್ಯ ಸಾಮ್ರಾಜ್ಯದಲ್ಲಿ ವಿಲೀನವಾಗಿ ಕೆಲವು ಶಾಖೆಗಳ ಆಳಿಕೆ ಮಾತ್ರ ಮುಂದುವರಿಯಿತು
23522954,ಶ್ರೀ ನಾರಾಯಣ ಗುರುಗಳು ಕುಂಜನ್ ಪಿಳ್ಳೈ ಚಟ್ಟಾಂಬಿ ಸ್ವಾಮಿಕಲ್ ಅವರನ್ನು ಭೇಟಿಯಾದರು
23625122,ದಯವಿಟ್ಟು ಮಧ್ಯದ ಸಾಲಿನ ಬಲಬದಿಯ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ಮಿಡಿಯಂಗೆ ಹೊಂದಿಸಿ
23412630,ರಾಜ್ಯದ ಎಲ್ಲಾ ಭಾಗಗಳಿಗೂ ಮೂಲ ಸೌಕರ್ಯಗಳನ್ನು ಮತ್ತು ನೈಸರ್ಗಿಕ ಸೌಕರ್ಯಗಳನ್ನು ಒದಗಿಸುವುದು
23544570,ಬೆಟ್ಟಗಳಲ್ಲಿನ ಕಾಡುಗಳು ಔಷಧೀಯ ಗಿಡಮೂಲಿಕೆಗಳನ್ನು ಹೊಂದಿವೆ ಎಂದು ವರದಿಯಾಗಿದೆ
23480664,ಈಗಲೂ ಸ್ಥಳೀಯರು ವಿಜಯಪುರ ಎಂಬ ಹೆಸರನ್ನೇ ಬಳಸುತ್ತಾರೆ
23538758,ಈ ಅಂಶಗಳ ಆಧಾರದಿಂದಲೇ ಆ ಭಾಷೆಯ ಪ್ರಾಚೀನ ರಚನೆಯನ್ನು ಊಹಿಸಿ ಪುನಾರಚಿಸಲು ಸಾಧ್ಯವಾಗುತ್ತವೆ
23418758,ಪ್ರಕೃತಿಯ ಮಡಿಲಲ್ಲಿ ಶ್ರೀ ಪದ್ಮಾವತಿ ಅಮ್ಮನವರ ದೇವಾಲಯವಿದೆ
23419942,ಈ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಾಚೀನ ಶ್ರೀಲಕ್ಷ್ಮೀ ನರಸಿಂಹ ದೇವಸ್ಥಾನವಿದೆ
23417432,ಅದು ಆತನ ವೃತ್ತಿ ಜೀವನದಲ್ಲಿ ಅದುವರೆಗಿನ ಉತ್ತಮ ಸ್ಥಾನವಾಗಿತ್ತು
23623484,ದಯವಿಟ್ಟು ಮಧ್ಯ ಸಾಲಿನ ಬಲ ಸೀಟಿನ ಹೀಟರ್ ಅನ್ನು ಮಿಡಿಯಂಗೆ ಹೊಂದಿಸಿ
23406264,ಅಲ್ಪಸ್ವಲ್ಪ ಸತ್ಯಾಂಶದ ಮೇಲೆ ನಿಂತ ಅಭಿಮತ ಅದು
23494958,ಅಖಾಡದ ಪರಿಶುದ್ಧತೆ ಮತ್ತು ಗೂಳಿಗಳ ಅಸಾಧಾರಣ ಜ್ಞಾಪಕ ಶಕ್ತಿಯ ಕಾರಣದಿಂದಾಗಿ ಒಮ್ಮೆ ಅಖಾಡಕ್ಕೆ ಬಿಟ್ಟ ಗೂಳಿಯನ್ನು ಮತ್ತೆ ಬಿಡುವುದಿಲ್ಲ
23495916,ಗಾಂಧೀಜಿ ಚಳವಳಿಯ ನಾಯಕತ್ವವನ್ನು ವಹಿಸಿಕೊಂಡು ನಡೆಸಲು ಅಧಿಕಾರ ನೀಡಿದರು
23456310,ಇವರುಗಳು ತಮ್ಮ ಕ್ಷೇತ್ರಕ್ಕೆ ಮುಂಚೆ ಕೇಳರಿಯದ ಯಶಸ್ಸನ್ನು ಸಾಧಿಸಿದರು
24275274,ಈ ವರ್ಷ ಸೂಪರ್ ಲೀಗ್‌ನಲ್ಲಿ ಆಡುವ ಅತ್ಯುತ್ತಮ ತಂಡಗಳು ಯಾವುವು?
23386954,ನಂಜನಗೂಡು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಮೈಸೂರು ಜಿಲ್ಲೆಯ ಒಂದು ತಾಲ್ಲೂಕು ಪಟ್ಟಣ
24278766,ಮನೆಯಲ್ಲಿರುವ Rajkumar ಗೆ ಕರೆ ಮಾಡಿ.
23486092,ವಿವಾಹದ ಆರು ತಿಂಗಳ ಬಳಿಕ ಜಾರ್ಜ್ ಎದೆಗೂಡಿನ ವ್ಯಾಧಿಯಿಂದಾಗಿ ಮರಣವನ್ನಪ್ಪಿದರು
23438724,ಇಲ್ಲಿರುವ ಭವ್ಯ ಮಸೀದಿಯ ಸೊಬಗು ಮತ್ತು ವಾಸ್ತುಶೈಲಿಯ ಪ್ರಭಾವವು ಇನ್ನೆಲ್ಲೂ ಕಾಣಸಿಗದು
23589244,ಎಡಭಾಗದ ಹಿಂದಿನ ಆಸನದ ಸೇವ್ ಮಾಡಿದ ಸೇವ್ ಮಾಡಿದ ಪೊಸಿಷನ್ ರಿಸ್ಟೋರ್ ಮಾಡಿ
23555126,ಪ್ರತಿವರ್ಷ ಮೇ ತಿಂಗಳ ಅಂತ್ಯದಲ್ಲಿ ಅಣೆಕಟ್ಟನ್ನು ನೋಡಬಹುದು
24067780,ರೋಗಲಕ್ಷಣಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಕ್ರಮೇಣ ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತವೆ ಆದರೆ ಸಾಂದರ್ಭಿಕವಾಗಿ ಹಠಾತ್ತನೆ ಕಾಣಿಸಿಕೊಳ್ಳಬಹುದು
23340874,ಇವರು ಸಮಿತಿಯನ್ನು ತೊರೆದು ಇವರ ಪ್ರಸಾರ ಕಾರ್ಯಕ್ರಮದ ವೃತ್ತಿಯನ್ನು ಮುಂದುವರೆಸಿದರು
23620410,ದಯವಿಟ್ಟು ಪ್ರಯಾಣಿಕರ ಕಡೆಯ ಡೋರ್‌ಗಳನ್ನು ಅನ್ಲಾಕ್ ಮಾಡು ಮತ್ತು ಅವುಗಳನ್ನು ತೆರೆ
23390320,ಹಿಂದೂ ಧರ್ಮದ ಚಾಂದ್ರಮಾನ ಪಂಚಾಂಗದ ಒಂಬತ್ತನೇ ಮಾಸ
23347236,ಯಕ್ಷಗಾನ ಗೊಂಬೆಯಾಟವನ್ನು ಜನಪ್ರಿಯಗೊಳಿಸಿದ ಇವರಿಗೆ ಅನೇಕ ಗೌರವ ಪ್ರಶಸ್ತಿಗಳು ಲಭಿಸಿವೆ
23509080,ಕೇರಳವನ್ನು ಮೌರ್ಯ ಸಾಮ್ರಾಜ್ಯದ ಗಡಿ ಸಾಮ್ರಾಜ್ಯಗಳಲ್ಲಿ ಒಂದು ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ
23368774,ಇದು ಹೂಡಿಕೆದಾರರಿಗೆ ಹೊಸ ಶೇರುಗಳ ನೀಡಿಕೆಯಲ್ಲಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ
24027288,ಗಲ್ಫ್ ಆಫ್ ಮೆಕ್ಸಿಕೋ ಸಮೀಪ ಹಿಮವು ಸಾಮಾನ್ಯವಾಗಿ ಕಂಡುಬರುವುದಿಲ್ಲ
23475264,ಆರನೆಯ ಎಡ್ವರ್ಡ್ನ ಕಾಲದಲ್ಲಿ ಈ ಬಗೆಯ ಸುಧಾರಣೆ ಮುಂದುವರಿಯಿತು
23987154,ನಿರ್ದೇಶಕರಾಗಿ ಪುಟ್ಟಣ್ಣ ಅವರ ಮೊದಲ ಕನ್ನಡ ಚಿತ್ರ ೧೯೬೭ ರಲ್ಲಿ ಮೂಡಿಬಂದ ಬೆಳ್ಳಿಮೋಡ
23385722,ತನ್ನೊಡನೆ ಬೆರೆತ ಇತರ ವಸ್ತುಗಳ ಪರಿಮಳವನ್ನು ಇದು ಸುಲಭವಾಗಿ ಹೀರಿಕೊಳ್ಳುತ್ತದೆ
23511442,ಫಾರ್ಚೂನ್ ಮ್ಯಾಗಜಿನ್ ಒಟ್ಟು ಆದಾಯ ಟೆಕ್ಸಾಸ್ ಆರನೇ ಅತಿದೊಡ್ಡ ಕಂಪನಿ ಎಂದು ಡೆಲ್ ಪಟ್ಟಿ
23435768,ಇದು ಮಲಪ್ಪುರಂ ಜಿಲ್ಲೆಯ ನಂತರ ಕೇರಳದಲ್ಲಿ ಎರಡನೇ ಅತಿ ಹೆಚ್ಚು ಜನಸಂಖ್ಯೆ ಹೊಂದಿರುವ ಜಿಲ್ಲೆಯಾಗಿದೆ
24115538,ಮಾಧವೀಯ ಶಂಕರ ವಿಜಯ ಭಾರತೀಯ ತತ್ವ ಶಾಸ್ತ್ರ ಪರಿಚಯ ಲೇ
23554554,ಚಿತ್ರದ ಶೀರ್ಷಿಕೆಯನ್ನು ನಟಿ ಕಿರಣ್ ಖೇರ್ ಸೂಚಿಸಿದರು
23335228,ಈ ಗುಂಪಿನ ಪ್ರಾಣಿಗಳು ಮುಖ್ಯವಾಗಿ ಸಾಗರದ ಸೂಕ್ಷ್ಮ ಜೀವಿಗಳನ್ನು ತಿಂದು ಬದುಕುತ್ತವೆ
24005848,ಕೆಲವು ರಾಜಪ್ರಭುತ್ವಗಳು ಸ್ಥಳೀಯ ಮಾರ್ಪಾಡುಗಳೊಂದಿಗೆ ಇದನ್ನು ಅನುಸರಿಸಿದವು
23554972,ಪಡಿತರ ಪದ್ದತಿ ಮತ್ತು ತೀವ್ರತೆಯನ್ನು ನಿಯಂತ್ರಿಸಲು ಮಾಡ್ ರೇಟ್ ಮ್ಯಾನೇಜ್ ಮೆಂಟ್ ಮತ್ತು ಕುಡಿತದ ಪರಿಣಾಮಗಳ ಸೂಚಿ ಪಟ್ಟಿಯನ್ನು ಅನುಸರಿಸಬೇಕಾಗುತ್ತದೆ
23543096,ಉಪಭಾಷೆಗಳು ಕೆಲವೊಮ್ಮೆ ರಾಜಕೀಯ ಮತ್ತು ಸಾಮಾಜಿಕ ಕಾರಣಗಳಿಗೆ ಭಾಷೆಯ ಸ್ಥಾನಮಾನ ಪಡೆಯುತ್ತವೆ
24043356,ಅವರು ಮುಖ್ಯವಾಗಿ ತಮಿಳು ಚಿತ್ರರಂಗದಲ್ಲಿ ೧೯೪೦ ರಿಂದ ೧೯೭೦ ರವರೆಗೆ ಕೆಲಸ ಮಾಡಿದರು
23417380,ಉಪಯೋಗದ ಆಯ್ಕೆಯನ್ನು ಹೆಚ್ಚಾಗಿ ರಾಜಕೀಯ ಕಾರಣಗಳು ನಿರ್ಣಯಿಸುತ್ತವೆ
23963588,ಪ್ರಾಣಿಗಳು ಕೂಡ ಮಾನವರಂತೆ ಪರಸ್ಪರ ಸಂವಹನ ಮಾಡಬಲ್ಲವು ಎಂದು ಕೆಲವರು ಗುರುತಿಸಿದ್ದಾರೆ
23424550,ಇಷ್ಟು ಸಾಹಿತ್ಯ ನಿರ್ಮಾಣ ಮರಾಠಿಯಲ್ಲಿ ಬೇರೆ ಯಾವ ಸಾಹಿತಿಯನ್ನು ಕುರಿತೂ ಇಲ್ಲಿಯವರೆಗೆ ಬಂದಿಲ್ಲ
23577794,ಈ ಒಪ್ಪಂದದ ಪ್ರಕಾರ ಭೂಮಿಯ ಮೇಲೆ ಅಪರೂಪದ ಸಸ್ಯ ಪ್ರಾಣಿಗಳಿವೆ
23578966,ಈ ಅವಧಿಯಲ್ಲಿ ಸುನಂದಮ್ಮ ಹಿಂದಿ ಕಲಿತು ಮೂರು ಪರೀಕ್ಷೆಗಳನ್ನು ಉನ್ನತ ದರ್ಜೆಯಲ್ಲಿ ಪಾಸು ಮಾಡಿದರು
23375576,ಅಂತಹ ಒಂದು ಪ್ರಮಾಣದ ನಂತರ ಸನ್ಮಾನ ನಡೆಯುತ್ತದೆ
23347862,ಕರ್ನಾಟಕದ ಕೋಲಾರ ಚಿನ್ನದ ಕ್ಷೇತ್ರಗಳು ಅವರ ಅವಧಿಯಲ್ಲಿ ಸ್ಥಾಪಿಸಲ್ಪಟ್ಟವು
23485634,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ ಮೊದಲಿಗೆ ಪ್ರಾರಂಭವಾದದ್ದು ಆ ದೇಶಗಳಲ್ಲಿ
24112936,ಪ್ರದೇಶಕ್ಕೆ ತಕ್ಕಂತೆ ಜನಸಂಖ್ಯೆ ಕೂಡ ೭೦೦ ದಶಲಕ್ಷ ಇದೆ
23633940,ನನಗೆ ಮುಂದಿನ ವರ್ಷದ ದಸರಾ ದಿನಾಂಕವನ್ನು ಹೇಳಿ.
